epoch,step,total_train_loss,real_train_loss,random_train_loss,real_train_acc,random_train_acc,total_val_loss,real_val_loss,random_val_loss,real_val_acc,random_val_acc,sav_version
55,4816,3.6432358580966326,0.33257223457791085,3.310663616934488,0.9005723110465118,0.5638444767441859,5.600679874420166,2.1295290112495424,3.4711508750915527,0.7227951388888889,0.580763888888889,22
56,4902,3.6036765963532202,0.3332135278818219,3.2704630826794823,0.9006177325581392,0.568359375,5.758134031295777,2.211185884475708,3.546948051452637,0.7100347222222223,0.5699131944444444,22
57,4988,3.730730087258095,0.34450907676025877,3.386221020720726,0.8975381540697671,0.5536064680232556,5.4565104961395265,2.144151473045349,3.3123589038848875,0.7188715277777777,0.5730381944444444,22
58,5074,3.7314812499423358,0.32722630265147185,3.4042549410531686,0.9014625726744184,0.5502361918604654,5.493194055557251,2.0619494557380675,3.4312445163726806,0.7198611111111111,0.5850868055555556,22
59,5160,3.603316620338795,0.32800481052592745,3.2753118110257526,0.9008993459302326,0.5648891715116279,5.512104320526123,2.089382803440094,3.422721433639526,0.7220659722222222,0.57890625,22
60,5246,3.6712642048680504,0.32927782764268476,3.341986387274986,0.9013444767441862,0.5552779796511627,5.683049011230469,2.0834407567977906,3.5996081829071045,0.7093402777777778,0.5621006944444444,22
61,5332,3.621550354846688,0.33580377871213957,3.2857465910357098,0.8997638081395347,0.5647347383720934,6.002644062042236,2.152368795871735,3.850275182723999,0.71015625,0.5326909722222222,22
62,5418,3.6089068789814793,0.3214369561783103,3.287469924882401,0.9026889534883721,0.5611646075581397,5.706053590774536,2.127655863761902,3.5783976554870605,0.7144097222222222,0.56359375,22
63,5504,3.6418876038041224,0.33202180422322697,3.309865803219551,0.9008448401162787,0.5597928779069768,5.668349075317383,2.0982208013534547,3.570128297805786,0.7142708333333333,0.5521006944444444,22
64,5590,3.4994602341984593,0.3197490993107474,3.1797111256178034,0.9029342296511624,0.5737645348837211,5.342604351043701,2.0332276463508605,3.309376668930054,0.7198263888888888,0.6130034722222223,22
65,5676,3.5916704854299857,0.3196072924968808,3.272063186002332,0.9033066860465117,0.562309229651163,5.8577220916748045,2.148808240890503,3.7089138984680177,0.7115451388888889,0.5531076388888889,22
66,5762,3.5131001361580783,0.31285245179436927,3.2002476841904395,0.9057776162790697,0.5706577034883719,5.692671871185302,2.070647120475769,3.622024726867676,0.7189583333333334,0.5612326388888889,22
67,5848,3.529741794564003,0.30982441957606827,3.219917363898699,0.905922965116279,0.5663880813953489,5.37134017944336,2.11322261095047,3.2581175804138183,0.7114409722222222,0.6090104166666667,22
68,5934,3.582317812498226,0.30696851257667984,3.2753492926442345,0.904533066860465,0.5584756540697673,5.445698261260986,2.0469656586647034,3.398732566833496,0.7208854166666667,0.5879340277777778,22
69,6020,3.506564786267835,0.311975252489711,3.194589534471201,0.9058412063953488,0.5690043604651162,5.681052589416504,2.1748639822006224,3.5061885356903075,0.7087847222222223,0.5632118055555555,22
70,6106,3.4299490507258925,0.30985584144675454,3.12009319870971,0.9052416424418605,0.5781613372093021,5.531975317001343,2.108769345283508,3.4232059478759767,0.716545138888889,0.5864409722222221,22
71,6192,3.4277693975803465,0.2974629140523977,3.1303064934042997,0.9092205668604647,0.5778343023255815,5.379275274276734,2.025860369205475,3.353415060043335,0.7252604166666667,0.5854340277777779,22
72,6278,3.4995704722958942,0.3068234081011872,3.1927470634149953,0.9071947674418606,0.567469113372093,5.738812112808228,2.1283469915390016,3.6104650497436523,0.7125347222222222,0.5536458333333334,22
73,6364,3.4570452418438222,0.3085781819252081,3.1484670611314995,0.9054324127906976,0.5735828488372093,5.77309103012085,2.1632529735565185,3.609838104248047,0.7139236111111111,0.5584201388888889,22
74,6450,3.4503930779390557,0.3102221356834783,3.1401709456776463,0.9068313953488367,0.5737917877906977,5.643815612792968,2.1047245025634767,3.539090967178345,0.7152777777777778,0.5780208333333333,22
75,6536,3.432880906171577,0.29096738820852236,3.1419135304384453,0.9102380087209302,0.5729196947674419,5.570672702789307,2.130079686641693,3.4405930042266846,0.7180902777777779,0.5808506944444444,22
76,6622,3.4940743335457736,0.3127245650908282,3.181349766808887,0.9058684593023254,0.5664970930232557,5.291276264190674,2.019857347011566,3.2714190006256105,0.7267881944444443,0.5821875000000001,22
77,6708,3.4705291043880373,0.3059349883954192,3.1645941179852155,0.9071765988372094,0.5692223837209303,5.558728504180908,2.1431142926216125,3.4156142711639403,0.7181944444444446,0.5637152777777777,22
78,6794,3.4370794019033744,0.2903393662946169,3.146740042886069,0.9104742005813954,0.569849200581395,5.458551454544067,2.1343263506889345,3.3242249965667723,0.7166666666666667,0.6102256944444444,22
79,6880,3.431287036385647,0.28958629790780155,3.141700739084288,0.9117369186046511,0.569140625,5.413376092910767,2.0491610050201414,3.3642152309417725,0.7227430555555555,0.5829861111111111,22
80,6966,3.3993604391120202,0.2881232547725356,3.111237176629,0.9128361191860465,0.5715752180232561,5.656415557861328,2.141290247440338,3.5151253223419188,0.7141666666666666,0.5675520833333334,22
81,7052,3.4294736607130183,0.30037168482708376,3.129101980564206,0.9082303779069768,0.5688680959302328,5.456472635269165,2.1781986117362977,3.278273916244507,0.7093402777777778,0.5913020833333333,22
82,7138,3.4602265635202096,0.29240460329970647,3.1678219617799273,0.9104015261627906,0.5640443313953489,5.515381956100464,2.0408338069915772,3.4745481967926026,0.7272916666666667,0.5629861111111111,22
83,7224,3.4370441686275393,0.2982271176784538,3.1388170552808186,0.9092750726744186,0.5681231831395348,5.94694242477417,2.1664893984794618,3.780453062057495,0.7105729166666668,0.5463194444444445,22
84,7310,3.4496140119641328,0.3017998491955358,3.147814160169557,0.9078124999999999,0.5681504360465116,5.018442583084107,1.982888513803482,3.035554027557373,0.7293576388888889,0.6116319444444445,23
85,7396,3.3746941061907036,0.2898930377045343,3.084801052891931,0.9110192587209299,0.574718386627907,5.456188631057739,2.132997441291809,3.3231910705566405,0.7192708333333334,0.5761805555555555,23
86,7482,3.3735463951909264,0.28067310518303584,3.092873293300008,0.913562863372093,0.5733829941860464,5.505616140365601,2.0412454485893248,3.464370679855347,0.7190625,0.5678124999999999,23
87,7568,3.4010721930237704,0.29291333414094395,3.108158858709557,0.9091297238372094,0.5713844476744189,5.132842922210694,1.9734631061553956,3.159379816055298,0.7240451388888889,0.5818749999999999,23
88,7654,3.3888633195744005,0.2902553310227949,3.098607986472374,0.9115552325581396,0.5716206395348837,5.38772029876709,2.123182165622711,3.264538049697876,0.7260069444444444,0.5880034722222223,23
89,7740,3.242596093998399,0.27029124127570975,2.9723048736882762,0.9172965116279068,0.5882903343023255,5.42336597442627,2.1318843364715576,3.291481590270996,0.7112152777777778,0.5713541666666667,23
90,7826,3.479316841724307,0.28319863845096077,3.1961182106372923,0.912545421511628,0.5577034883720932,4.8757874965667725,1.9823028564453125,2.89348464012146,0.7323958333333332,0.6317187499999999,24
91,7912,3.355191557906395,0.28277278154395347,3.0724187895309094,0.9133539244186047,0.5737281976744185,5.205061149597168,2.012009459733963,3.1930516242980955,0.7232118055555555,0.5859895833333333,24
92,7998,3.2989731555761295,0.2854523255034935,3.013520817423976,0.9131722383720929,0.5834393168604654,5.328566980361939,2.052504777908325,3.2760622024536135,0.7221006944444446,0.5673784722222223,24
93,8084,3.3310113895771116,0.27948099998540654,3.0515303888986276,0.9139444040697672,0.5737100290697674,5.522539472579956,2.1278170466423036,3.3947224617004395,0.7107638888888889,0.5584895833333333,24
94,8170,3.320864965749341,0.2752198941659096,3.045645053996596,0.9159611191860463,0.5755450581395349,5.649889993667602,2.2169130086898803,3.4329769611358643,0.7052951388888888,0.5582291666666667,24
95,8256,3.380713246589483,0.28212824905681055,3.098585006802581,0.9142532703488371,0.56953125,5.514955663681031,2.1485242009162904,3.366431474685669,0.7118923611111112,0.558767361111111,24
96,8342,3.277107923529869,0.27635664700768714,3.0007512818935305,0.9153524709302324,0.5812227470930232,5.542901134490966,2.1201085448265076,3.4227925300598145,0.7136284722222223,0.5631250000000001,24
97,8428,3.2143875526827435,0.2724858953855758,2.9419016588565916,0.9169331395348835,0.5902434593023256,4.8276008605957035,1.9059248924255372,2.92167592048645,0.7362500000000001,0.6241145833333334,25
98,8514,3.301260551740957,0.26272039444640627,3.038540144299352,0.9180595930232557,0.5753997093023256,4.7594458103179935,1.9173178672790527,2.8421279907226564,0.7344791666666667,0.6173437500000001,26
99,8600,3.3676487373751263,0.27974215756322063,3.0879065824109455,0.9153615552325586,0.5688771802325582,5.220696306228637,2.0649425268173216,3.155753660202026,0.7129687499999999,0.5761458333333334,26
