epoch,step,total_train_loss,real_train_loss,random_train_loss,real_train_acc,random_train_acc,total_val_loss,real_val_loss,random_val_loss,real_val_acc,random_val_acc,sav_version
0,86,19.038965735324595,0.27910099000951577,19.038965735324595,0.9977707096607252,0.01515080718284371,20.19586944580078,2.6472659707069397,20.19586944580078,0.8106802721088435,0.020693877551020406,1
1,172,16.93848033284032,0.6622916042458179,16.93848033284032,0.9549505720897957,0.01444784238090757,12.800165176391602,5.500247192382813,12.800165176391602,0.4089261847481575,0.01627906976744186,2
2,258,9.952687596165857,12.965184594309607,9.952687596165857,0.12301571428176404,0.013931668507476815,8.55801887512207,17.74487724304199,8.55801887512207,0.0,0.002,3
3,344,8.22722828665445,14.511158865551616,8.22722828665445,0.008181857442362507,0.013212436829911167,7.699642944335937,15.461276435852051,7.699642944335937,0.006556503198294243,0.006547619047619047,4
4,430,7.837081742841144,13.72650824036709,7.837081742841144,0.011214669636050919,0.014401177931488986,7.293887424468994,13.980444717407227,7.293887424468994,0.012658227848101267,0.010531645569620253,5
5,516,7.6843221908391905,13.098675051400829,7.6843221908391905,0.020353074473331956,0.014836866657145745,7.364511299133301,14.04419002532959,7.364511299133301,0.0272274468826193,0.006818181818181818,5
6,602,7.584323101265486,12.677749334379683,7.584323101265486,0.021798381474259096,0.013673226517249464,7.005321216583252,13.639209175109864,7.005321216583252,0.03385968114883777,0.00942422890214055,6
7,688,7.4258489442426105,12.475831674975018,7.4258489442426105,0.025132326656182806,0.015286978013904556,6.903103542327881,13.513936614990234,6.903103542327881,0.00909090909090909,0.015151515151515148,7
8,774,7.371074582255164,12.19088578778644,7.371074582255164,0.02589637766461884,0.01366407017999871,6.816714859008789,12.851029586791991,6.816714859008789,0.0491469582031831,0.024842257920571174,8
9,860,7.364712399105693,12.030155509017234,7.364712399105693,0.027287661696071597,0.015189906269278497,6.917689037322998,14.168091011047363,6.917689037322998,0.0,0.022457795827361043,8
10,946,7.2583166166793465,11.856177219124728,7.2583166166793465,0.02795608964510741,0.01199307374314267,6.641971206665039,13.041994762420654,6.641971206665039,0.028062248995983936,0.01999167414932254,9
11,1032,7.2205655630244765,11.860537628794825,7.2205655630244765,0.026118260557696817,0.014993094311967327,6.592089366912842,13.217000579833984,6.592089366912842,0.0,0.02115089729547561,10
12,1118,7.205995909003324,11.544815595759902,7.205995909003324,0.029203844733858415,0.013755912084199514,6.630384540557861,12.6214017868042,6.630384540557861,0.026212590299277604,0.009429824561403507,10
13,1204,7.201853746591612,11.583016096159469,7.201853746591612,0.027262256855876025,0.014626152875708167,6.746224689483642,13.292888641357422,6.746224689483642,0.0,0.02269156282314177,10
14,1290,7.130868867386219,11.216618438099706,7.130868867386219,0.026847399709223053,0.013394161273177867,6.677317333221436,12.237421417236328,6.677317333221436,0.08855543982818193,0.026520429884222003,10
15,1376,7.0666319935820825,11.21578335207562,7.0666319935820825,0.0336677322290953,0.012861093327538422,6.675216388702393,12.313517570495605,6.675216388702393,0.0,0.012325581395348837,10
16,1462,7.066515179567559,11.305056987806807,7.066515179567559,0.028970019795624552,0.01508405664019181,6.567916774749756,13.206838798522949,6.567916774749756,0.0,0.008707301102259086,11
17,1548,7.046810732331386,11.290669463401617,7.046810732331386,0.027130203335548927,0.017915972705833783,6.692916488647461,13.164135360717774,6.692916488647461,0.019230769230769232,0.004150537634408602,11
18,1634,7.025360362474308,10.956283563791319,7.025360362474308,0.03710365204552428,0.014805179393232934,6.407094192504883,12.119937324523926,6.407094192504883,0.05932975599878505,0.015878844418380715,12
19,1720,6.9720714424931725,11.093500414560008,6.9720714424931725,0.029399923278714737,0.01629353176672111,6.524587631225586,12.337397956848145,6.524587631225586,0.0,0.031236479280560336,12
20,1806,7.020002481549285,10.88597371411878,7.020002481549285,0.037315686880490494,0.018757825668693804,6.485663414001465,12.286124515533448,6.485663414001465,0.05493897203594321,0.02414605261210049,12
21,1892,6.988735193429991,10.788260947826297,6.988735193429991,0.03408047152166991,0.014387552351947273,6.514759540557861,11.378185176849366,6.514759540557861,0.07517961816812391,0.014909372236958443,12
22,1978,6.968019064082656,10.79778009237245,6.968019064082656,0.032151659233427186,0.0168160256913171,6.420290851593018,11.6314302444458,6.420290851593018,0.0,0.030176888443221715,12
23,2064,6.897254217502683,10.606704612110937,6.897254217502683,0.0355812625589172,0.01686250384441746,6.415686321258545,12.166482257843018,6.415686321258545,0.04117892623124075,0.013700856055802157,12
24,2150,6.920608104661453,10.573039648144745,6.920608104661453,0.030501978408697252,0.014886751594800542,6.380289363861084,10.33416166305542,6.380289363861084,0.07249643152280069,0.006494654770516839,13
25,2236,6.942755238954411,10.3018798218217,6.942755238954411,0.03295000513826364,0.013692936262448215,6.378234958648681,11.828966617584229,6.378234958648681,0.0,0.010290796160361378,14
26,2322,6.881771087646484,10.404108945713487,6.881771087646484,0.035115776036224323,0.01685318909836578,6.318471908569336,12.11411190032959,6.318471908569336,0.038379439493736275,0.02603145840340726,15
27,2408,6.86932019300239,10.207439267358115,6.86932019300239,0.03528789370532617,0.0159111577577449,6.397804641723633,12.297205257415772,6.397804641723633,0.03990463806151893,0.010606060606060605,15
28,2494,6.840003490447998,10.379355064658231,6.840003490447998,0.038506598872386326,0.016692964702863976,6.299300575256348,11.619311237335205,6.299300575256348,0.009209113682452582,0.012895687159077355,16
29,2580,6.817805722702381,10.266101205071738,6.817805722702381,0.035076505774723425,0.018828004317610277,6.202013206481934,11.764223957061768,6.202013206481934,0.05148946797882968,0.026191873532299063,17
30,2666,6.81641456138256,10.454336077667946,6.81641456138256,0.03745541766210689,0.016981777707531502,6.407733917236328,12.611941146850587,6.407733917236328,0.0,0.025261390485758407,17
31,2752,6.834563499273256,10.210207401319991,6.834563499273256,0.029923765281999776,0.014523126058300844,6.369606399536133,11.331889057159424,6.369606399536133,0.0,0.018429253386774626,17
32,2838,6.816130283266999,10.05125476593195,6.816130283266999,0.03618196868818349,0.01802678244336919,6.149005317687989,10.924917030334473,6.149005317687989,0.021609629613071953,0.019886209602216483,18
33,2924,6.790803809498632,10.109654482020888,6.790803809498632,0.035710983364106386,0.01595550607332172,6.218126010894776,10.203293514251708,6.218126010894776,0.05402250077224471,0.012765990884802767,18
34,3010,6.766878277756447,9.938085289888603,6.766878277756447,0.03594681620273183,0.014883673622581606,6.213664150238037,11.514053630828858,6.213664150238037,0.03943926694801443,0.03366774471909682,18
35,3096,6.796558513197788,10.113428210103235,6.796558513197788,0.03586026897540442,0.016107835799970896,6.311537075042724,10.340535640716553,6.311537075042724,0.01337204462204462,0.015447802197802198,18
36,3182,6.7979656762855,9.768944524055303,6.7979656762855,0.043812952723961816,0.016672226809965593,6.078322792053223,10.129977798461914,6.078322792053223,0.11541160166057622,0.021263703482735475,19
37,3268,6.76917962695277,9.784582121427668,6.76917962695277,0.037245327338137166,0.019752005997629118,6.2197366714477536,10.73111343383789,6.2197366714477536,0.0019230769230769232,0.015431615023850561,19
38,3354,6.727256070735843,9.739695122075636,6.727256070735843,0.04245646195546997,0.016042729929510884,6.25769681930542,10.961546611785888,6.25769681930542,0.06349416755037116,0.016616590078944265,19
39,3440,6.751081594201022,9.790581137634987,6.751081594201022,0.0410131639672835,0.016308174844908714,6.252022361755371,10.355358695983886,6.252022361755371,0.01092991396788865,0.021554531236719028,19
40,3526,6.741909947506217,9.663684357044309,6.741909947506217,0.04124658337598611,0.016845556097933305,6.11943416595459,10.689231395721436,6.11943416595459,0.008743430482560918,0.02285101372057894,19
41,3612,6.720550625823265,9.4704749584198,6.720550625823265,0.04318745479822665,0.01843784217801644,6.249545478820801,10.971001148223877,6.249545478820801,0.012237762237762238,0.020591837880994508,19
42,3698,6.72179288642351,9.300583722979523,6.72179288642351,0.0462956679721781,0.017507801890604798,6.150078201293946,9.719360828399658,6.150078201293946,0.060149885956337565,0.012231345715216684,19
43,3784,6.724909771320432,9.159314321917156,6.724909771320432,0.05037569615537398,0.016388487758805744,6.222238922119141,10.199966621398925,6.222238922119141,0.06639238809970517,0.024935897435897435,19
44,3870,6.696522906769154,9.165078190870064,6.696522906769154,0.05252743633619931,0.015837023756806134,6.143455886840821,11.045356941223144,6.143455886840821,0.0038461538461538464,0.02497059427389443,19
45,3956,6.6969631494477735,9.579249237858972,6.6969631494477735,0.050235310594801574,0.01727244378719139,6.24275016784668,10.944952011108398,6.24275016784668,0.00449438202247191,0.02852647005887949,19
