epoch,step,total_train_loss,real_train_loss,random_train_loss,real_train_acc,random_train_acc,total_val_loss,real_val_loss,random_val_loss,real_val_acc,random_val_acc,sav_version
0,86,19.09888706650845,0.310809638611106,19.09888706650845,0.9963499105857742,0.01248492699761732,20.801786041259767,2.2194419711828233,20.801786041259767,0.8091038969923281,0.01667730903525135,1
1,172,17.024825828019964,0.6282286349424097,17.024825828019964,0.9601524977395919,0.012179737882617492,12.692528533935548,5.521493339538575,12.692528533935548,0.41804345327874737,0.004705882352941176,2
2,258,9.777650844219119,13.222110360167747,9.777650844219119,0.11542858749088479,0.015535722910941845,8.615409851074219,18.21154613494873,8.615409851074219,0.007407407407407407,0.022647671528498944,3
3,344,8.228200906930967,15.130383757657784,8.228200906930967,0.008522712240555631,0.0152559077358295,7.765933704376221,15.471522903442382,7.765933704376221,0.0,0.017971887550200804,4
4,430,7.818734712378923,13.678828427957933,7.818734712378923,0.008069669558678234,0.014806102430138678,7.192635154724121,14.156038665771485,7.192635154724121,0.0,0.013285493357957126,5
5,516,7.598138853561046,12.998813618061154,7.598138853561046,0.013235803653183654,0.01373915493625712,7.134271144866943,14.699032211303711,7.134271144866943,0.017391304347826087,0.017685926189101565,6
6,602,7.497215154559114,12.720166794089383,7.497215154559114,0.01828818223866198,0.01605787803955544,7.012847900390625,12.91717071533203,7.012847900390625,0.05256123627251062,0.016038526379886158,7
7,688,7.436922267425892,12.229808541231376,7.436922267425892,0.023882181112392934,0.013468234278251653,6.929002189636231,13.629407119750976,6.929002189636231,0.07360214075025555,0.021583400158482362,8
8,774,7.408508633458337,12.03455656628276,7.408508633458337,0.019665558747786836,0.014172235664143634,6.80421085357666,12.826783561706543,6.80421085357666,0.07398632144601856,0.011076604554865425,9
9,860,7.267176533854285,11.641023136848627,7.267176533854285,0.029084756108899306,0.014578738251623643,6.783249759674073,13.44285182952881,6.783249759674073,0.04659594770057674,0.01826441102756892,10
