epoch,step,total_train_loss,real_train_loss,rec_train_loss,contra_train_loss,real_train_acc,rec_train_acc,real_train_top5,rec_train_top5,total_val_loss,real_val_loss,rec_val_loss,contra_val_loss,real_val_acc,rec_val_acc,real_val_top5,rec_val_top5,sav_version
0,1266,0.43654770107489627,0.12036745139584534,0.3161802497790982,0.7747842041896229,0.9678990175750392,0.9413291123617683,0.9866934033556808,0.7736158531599248,0.9231993673425732,0.4319272789765488,0.41127441823482513,0.7999766821211035,0.9158262310606059,0.9167431526806527,0.74906811964455,0.6848121334141843,1
1,2532,0.3122619078575529,0.06766786614335826,0.24459404185838043,0.7768233938710573,0.9786964356240129,0.9515631171011067,0.987759985546514,0.7658254581787863,0.8574338451479421,0.39930900491096755,0.37813071838834067,0.7999412435473818,0.9231925626456879,0.9229148455710957,0.7505115100321139,0.6812814559726101,2
2,3798,0.2991017278572206,0.06261512831347814,0.23648659940249925,0.7766859706073387,0.9802120359399682,0.9526560031595571,0.9886312315146152,0.7644930321691338,0.8269822854887355,0.38814376644564397,0.35884876481511374,0.7998975425055532,0.926037113927739,0.9262419871794871,0.7634511015891466,0.6988402336212451,3
3,5064,0.28999013283053093,0.0599963354994359,0.22999379760916763,0.7766402601065794,0.9810303120063184,0.953492175157979,0.9893217544491171,0.76705886121284,0.8160934150218964,0.3800793808292259,0.35603555946639087,0.7997846738858656,0.9281486742424241,0.9258349723193472,0.7491532317244486,0.6726895667264934,4
4,6330,0.2842593734722002,0.058377221075149976,0.22588215233967016,0.7763616737407907,0.9814696879936807,0.9541006368483407,0.9895951665210792,0.7698146796340783,0.7897199441989263,0.3635682635235064,0.3462317692059459,0.7991990844408671,0.9307410037878787,0.9278809731934733,0.7676966107552521,0.6764594400712548,5
5,7596,0.2803267866879184,0.05650418240423969,0.22382260384670744,0.774761443219102,0.9821503505134287,0.9544894105450233,0.9900767503580811,0.769785842583762,0.805212937521212,0.37307988265247055,0.3525383567268198,0.7959469132351152,0.9307373615967365,0.9293478656759906,0.7654204426594208,0.6849379474983992,5
6,8862,0.27476001878108647,0.055019292961305824,0.2197407259757367,0.7597732279820465,0.9823243730252796,0.9550466528436026,0.9906673557903182,0.771934175972452,0.75320776032679,0.3469797991441958,0.33013177437312674,0.7609619371818773,0.9329636509324012,0.9303094041375292,0.7636815502144405,0.6666166550326916,6
7,10128,0.2723559069301562,0.05308757479505622,0.21926833224287154,0.7238253794292703,0.9830105894549762,0.9552570843206946,0.9911822517047296,0.7695004577705742,0.7282050080371626,0.3339525194217761,0.32114502787590027,0.7310746574040615,0.9356160766317015,0.9311407342657341,0.7681353432900244,0.6850699027513264,7
8,11394,0.26504357677029583,0.051239926536460104,0.2138036501433518,0.7121178403284878,0.983551170023698,0.9561253455766187,0.9914450222318437,0.7752477268250112,0.7218076288700104,0.32387139179715607,0.32725112456263916,0.7068510967673678,0.9361441943473192,0.9308056526806527,0.7858715192038886,0.6905317827492675,8
9,12660,0.2645911433179326,0.05027940093008522,0.2143117425048144,0.7013356690346536,0.9838831704186409,0.9559439178515001,0.9910874443678135,0.7720497231279903,0.7029063277172319,0.32111985868576803,0.3115797121867989,0.7020675287102208,0.936863527097902,0.9321250364219115,0.7761994453829001,0.6992520392679313,9
10,13926,0.2599095594885319,0.049149691052940835,0.21075986818915107,0.6956264621461925,0.9842923084518171,0.9565634873617691,0.9916719545425075,0.7749445786801982,0.6971466089739944,0.3160350206449176,0.31402927095239813,0.6708231396747358,0.9380117278554774,0.9325238563519815,0.7845845217866256,0.6879601709210862,10
11,15192,0.2570011878406738,0.048272830750469536,0.20872835697838668,0.689799077373357,0.9845990077014206,0.956774535939967,0.9921092108069304,0.7764233048207289,0.6921283426609907,0.3164919824762778,0.3086513335054571,0.6698502392479868,0.9390998324592078,0.9334243881118881,0.7811773902483511,0.6804081220444244,11
12,16458,0.2541426283264706,0.04715700156245187,0.20698562666397147,0.6829084961617727,0.9848544875592407,0.9571997186018953,0.9923540226492352,0.7778680408964024,0.6881789583148379,0.3148464536237897,0.30768612749648816,0.6564637314189564,0.9385862835081583,0.9340135125291376,0.7829783812383323,0.6889832269350986,12
13,17724,0.2567731672530114,0.046833819836984265,0.20993934770072054,0.6698686062442183,0.9849914840047393,0.9566418592022103,0.9921298313275476,0.7715783181410898,0.6658701684438821,0.2977564391313177,0.30253574726256455,0.6557798214030989,0.941409892191142,0.9335573280885783,0.7874431770832997,0.6841496071056878,13
14,18990,0.25174704037524326,0.045806458589913675,0.20594058169925947,0.6545338639150864,0.9854012391390208,0.957465072077409,0.9917238876590047,0.7765798784512157,0.6796156321511124,0.3150302807264256,0.3052533636942054,0.5933198526953206,0.9396552666083918,0.9340472027972027,0.7940395043514102,0.6943960696547599,13
15,20256,0.24886974764731823,0.044207975274984726,0.20466177210823808,0.6355504202192993,0.9858504887440765,0.9575360387045821,0.9924022141830129,0.7771430985894171,0.6978085984786352,0.32266287663669296,0.3152451535517519,0.5990057361848427,0.9392245775058274,0.9341473630536131,0.7763737653162671,0.6838303636933262,13
16,21522,0.2442952949983343,0.04322650362288735,0.20106879145636755,0.6282179564543622,0.986175701026856,0.9582376826619268,0.9932713008040174,0.781687742329367,0.6563662191232046,0.2900183737616647,0.3091241597677722,0.5722368666619966,0.9436889932983681,0.9340681453962705,0.8081173733871825,0.6928080275062665,14
17,22788,0.24418435773648922,0.042499278293643736,0.20168507945139733,0.6199456182136355,0.9864268611769338,0.9580889612954188,0.9927907333736669,0.7792989127612381,0.6189399510622025,0.2752591579813849,0.2856785034139951,0.5800228254361586,0.9455046255827505,0.9364109848484847,0.8091237866629912,0.7081319857591203,15
18,24054,0.2408457766412088,0.04190024354099333,0.19894553272503812,0.6134720917137878,0.9865404077804099,0.9585271030805683,0.9932968630381311,0.783065837165319,0.6258137402209368,0.2784225567893097,0.29187119503815967,0.5551998872648586,0.9458661130536132,0.935907451923077,0.810009962916718,0.6952885705315096,15
19,25320,0.2392142153099344,0.04117586140080957,0.1980383542865091,0.6030418938511356,0.9867378801342803,0.9587801145339645,0.9933917773544346,0.7845907024135043,0.596431521303726,0.26381959879037103,0.27650623813723074,0.5610568130558188,0.9475970643939394,0.9392273091491842,0.8081165504555708,0.7136535202407382,16
20,26586,0.23762445118260608,0.040316972768266714,0.197307478386385,0.6024846404696717,0.9869686759478665,0.9588510811611374,0.9938094442531903,0.7849638359878807,0.6079939400607889,0.26445460982733604,0.2906706437016978,0.5286868607456033,0.947009761072261,0.9372231934731936,0.8248673818041867,0.6941412557653542,16
21,27852,0.23571330976876978,0.040039380279897105,0.19567392964216204,0.594942562223234,0.9870995013823071,0.9589306872037905,0.9937350629455332,0.7854310987512709,0.6041208121812705,0.2694773357925993,0.28228384865955874,0.5235963156729033,0.9460609702797202,0.937304232226107,0.8190447198180255,0.7026948240842459,16
22,29118,0.23522294541573707,0.039717346733966756,0.1955055984330774,0.5874727824570444,0.9872130479857819,0.9590824940758288,0.9937707464124392,0.7851728422625822,0.6087179780006409,0.2741519450915582,0.28225601554820035,0.5231001061020475,0.9463077287296034,0.9373433857808858,0.8034877065181855,0.7092752067695334,16
23,30384,0.232196959621298,0.03831586030592898,0.19388109936686396,0.5825653328761858,0.987639464849922,0.9592639218009483,0.9940799921722904,0.7871538223813851,0.5933587216969692,0.26091802526604047,0.283345104618506,0.4909559154149258,0.9483974358974357,0.9387693036130534,0.83440129499713,0.7174954668486374,17
24,31650,0.23233644271804252,0.03743352517551826,0.19490291745502886,0.5768990359176391,0.9878751974723549,0.9591824644549772,0.9943303257425774,0.785504375003468,0.5681593874187181,0.23863883940220781,0.27718099522771256,0.5233955216227155,0.9514960300116552,0.9398319128787878,0.8320772152159611,0.6966228955611828,18
25,32916,0.22730475051496266,0.03654367667637577,0.19076107367637787,0.5725857049556329,0.9882028781595585,0.9599519895339647,0.9941770412092692,0.789182887633728,0.5802360285412181,0.2533493702384559,0.27750358256426727,0.4938307756727392,0.9504944274475523,0.9394722465034964,0.8259972002427312,0.7120463469358146,18
26,34182,0.2253282440854665,0.03554073923541474,0.18978750510753215,0.5627528375829753,0.98854413507109,0.9600945398894151,0.9945762803912285,0.7897678567116884,0.5547179444269701,0.2383190088651397,0.2677638887455969,0.48635045010032074,0.9527407488344989,0.9412113927738925,0.8342896874383878,0.7132561615714315,19
27,35448,0.22122275946429368,0.03498387333898736,0.18623888600282196,0.5615757926003816,0.9886422541469183,0.9606894253554502,0.9949050518724002,0.7959778553190747,0.549277419619488,0.2333001500616471,0.26976079313140927,0.46216478898669733,0.9520341637529138,0.939923878205128,0.8348968625629551,0.7033225266020953,20
