epoch,step,total_train_loss,real_train_loss,recomposed_train_loss,contra_train_loss,real_train_acc,recomposed_train_acc,total_val_loss,real_val_loss,recomposed_val_loss,contra_val_loss,real_val_acc,recomposed_val_acc,sav_version
0,33,1.2265776486107798,0.4637412293390794,0.7087962844155051,0.5404013711394686,0.9901479368485162,0.7569981173135019,7.027784585952759,3.6229629516601562,3.353898286819458,0.5092317312955856,0.3964428191489362,0.6181848404255319,1
1,66,1.201947443413012,0.4773995235110774,0.7215517994129297,0.029961347043740028,0.9927800448099202,0.7682072489924275,7.211239814758301,3.630165219306946,3.5490055084228516,0.3206893801689148,0.5004155585106382,0.5401429521276596,1
