epoch,step,total_train_loss,real_train_loss,recomposed_train_loss,random_train_loss,real_train_acc,recomposed_train_acc,random_train_acc,total_val_loss,real_val_loss,recomposed_val_loss,random_val_loss,real_val_acc,recomposed_val_acc,random_val_acc,sav_version
0,86,8.985724122025246,0.35382538115562395,1.898401062155879,6.733497713887414,0.8923873546511628,0.7327761627906977,0.5907521802325583,12.117769050598145,1.4684127688407898,2.8368401527404785,7.812516212463379,0.7696006944444445,0.6504861111111111,0.5454166666666668,1
1,172,8.652311763098073,0.3497687304435774,1.8647151845832204,6.437827847724737,0.8960574127906977,0.7346566133720931,0.5928960755813955,8.65213041305542,1.154604959487915,1.7263962984085084,5.771129035949707,0.7980381944444446,0.73171875,0.6028645833333333,2
2,258,6.938518429911414,0.5309353709913963,1.6735439778760421,4.734039068222046,0.8696947674418601,0.7197674418604648,0.5974563953488374,6.297848558425903,1.020778203010559,1.4386268496513366,3.8384435176849365,0.8119791666666666,0.7545486111111112,0.6477777777777778,3
3,344,6.2263486551684,0.6446531165477841,1.6281467828639717,3.9535487529843354,0.8576944040697673,0.7175508720930228,0.5890534156976742,6.3839153289794925,1.0388197720050811,1.4457827806472778,3.899312686920166,0.8028993055555557,0.7370138888888889,0.5862499999999999,3
4,430,5.697979749635208,0.6682479343442029,1.55781382426273,3.4719179730082668,0.8621366279069765,0.7256540697674417,0.5973382994186047,6.119612121582032,1.0279116332530975,1.510079300403595,3.5816211700439453,0.7970312500000001,0.72453125,0.5947569444444445,4
5,516,5.40636207891065,0.6791706216889758,1.4969220889169117,3.2302693572155263,0.8614825581395348,0.7270712209302322,0.6013172238372092,5.8517374992370605,1.0284023463726044,1.5424368977546692,3.2808982372283935,0.8044270833333333,0.72921875,0.6038715277777779,5
6,602,5.090682010317957,0.6494495556798092,1.4223356645467669,3.0188968042994655,0.8639171511627907,0.7381813226744187,0.6124182412790696,4.934323692321778,0.9339714556932449,1.3155460834503174,2.6848063707351684,0.8194444444444444,0.7536979166666666,0.6475173611111111,6
7,688,5.037282655405444,0.650332176754641,1.4095702704995177,2.9773802230524464,0.8605741279069765,0.7371366279069766,0.6047874273255814,5.149905681610107,0.928487029671669,1.3005273461341857,2.920891284942627,0.814670138888889,0.750642361111111,0.6169097222222222,6
8,774,4.982309488363044,0.6222970731729685,1.4392182029956995,2.9207942319470783,0.8624909156976746,0.7318132267441863,0.6031431686046512,5.551614379882812,1.0038124024868011,1.4186399698257446,3.129161834716797,0.7958159722222222,0.7305902777777777,0.5739756944444444,6
9,860,4.812530894612157,0.5966865177764449,1.4014313643754914,2.814413020777148,0.866061046511628,0.7381177325581396,0.6086936773255814,5.712100028991699,0.9183236747980118,1.6827722311019897,3.1110041618347166,0.8076388888888889,0.7023784722222223,0.5628993055555556,6
