epoch,step,total_train_loss,real_train_loss,recomposed_train_loss,random_train_loss,real_train_acc,recomposed_train_acc,random_train_acc,total_val_loss,real_val_loss,recomposed_val_loss,random_val_loss,real_val_acc,recomposed_val_acc,random_val_acc,sav_version
0,86,8.583574727524159,0.3096243134418199,1.8240619662196138,6.449888451154842,0.905595930232558,0.7505813953488374,0.6115643168604651,10.949534225463868,1.2646789371967315,2.294847321510315,7.39000768661499,0.7714062499999998,0.6965972222222222,0.5638888888888889,1
1,172,8.531460091125133,0.3329835754147796,1.839341441559237,6.359135048333989,0.9012082122093021,0.7367460029069766,0.6025436046511626,10.260956001281738,1.270657703280449,1.9593876838684081,7.030910682678223,0.7838194444444445,0.72453125,0.5659201388888889,2
2,258,8.015499691630518,0.3741281136523846,1.6639733203621798,5.9773982763290405,0.8910701308139535,0.7428869912790699,0.6058412063953489,10.505720138549805,1.3362707257270814,1.9154319524765016,7.254017543792725,0.7592534722222222,0.6896527777777777,0.5415625000000001,2
3,344,7.899182136668715,0.4355872751668442,1.6813070247339648,5.7822878582533015,0.8777888808139529,0.7299146075581396,0.5943677325581396,9.846132755279541,1.2969742834568023,1.9176017761230468,6.631556606292724,0.7583333333333334,0.6969444444444445,0.5526041666666667,3
4,430,7.3170442969300025,0.4739444016717201,1.5735379727773888,5.2695618812427965,0.8700853924418605,0.7397892441860466,0.6111191860465116,9.479755878448486,1.355405181646347,1.8252147316932679,6.299136161804199,0.7571006944444444,0.7109722222222221,0.5623090277777778,4
5,516,7.306335238523261,0.5085956516653992,1.6224458723567252,5.175293711728828,0.8655614098837213,0.7289880087209303,0.6060864825581397,8.93336887359619,1.3500531315803528,2.026185393333435,5.557130241394043,0.7625,0.6934201388888889,0.5968229166666666,5
6,602,7.227891045947407,0.5430230092863704,1.5871470272541046,5.097721013911935,0.8577670784883717,0.7303597383720929,0.6039153343023256,9.049613285064698,1.3974754631519317,1.707677710056305,5.944460201263428,0.7364583333333334,0.6952083333333334,0.56515625,5
7,688,7.338201617085656,0.575474988929061,1.6698953398438388,5.092831298362377,0.8509629360465117,0.7168877180232557,0.5948310319767441,9.075540447235108,1.3850693941116332,1.7756797075271606,5.914791202545166,0.7361979166666666,0.6964062499999999,0.5562847222222222,5
8,774,7.110873832259068,0.5774107455860736,1.604458641867305,4.929004405820092,0.8528978924418606,0.7280886627906977,0.603670058139535,8.023987770080566,1.260398542881012,1.682419776916504,5.081169557571411,0.7708680555555556,0.7174479166666667,0.6125868055555556,6
9,860,7.1163461707359135,0.5873911048090735,1.6335351910702018,4.89541986931202,0.8512990552325582,0.7206577034883722,0.6004723837209304,8.464638042449952,1.2631430447101593,1.6817954659461976,5.51969952583313,0.7705034722222222,0.7037152777777778,0.5758506944444445,6
10,946,7.117055454919504,0.5984975255505983,1.625656283178995,4.892901647922605,0.8485919331395348,0.7207848837209303,0.5975926598837211,9.007999706268311,1.3965691804885865,1.9274533271789551,5.683977222442627,0.7507465277777777,0.6765798611111111,0.5663715277777778,6
11,1032,7.132697587789491,0.616314786464669,1.6275221816329069,4.888860627662304,0.8461845930232558,0.7186500726744185,0.5929324127906974,8.643500328063965,1.2897240698337555,1.797329592704773,5.556446552276611,0.7547916666666667,0.6873437499999999,0.5595138888888889,6
12,1118,6.9156271801438445,0.6022602347440498,1.578396321729172,4.734970619512159,0.8521802325581398,0.7255723110465114,0.6018986191860466,8.943691444396972,1.3275770962238311,2.00422523021698,5.611888980865478,0.7552604166666667,0.6676041666666667,0.5621354166666667,6
13,1204,6.973535288211911,0.6248510660127152,1.6017361518948576,4.746948056442793,0.8446856831395346,0.7214389534883723,0.5983466569767442,8.00392189025879,1.3468030631542205,1.5624140739440917,5.094704627990723,0.7646527777777778,0.7295486111111111,0.5929340277777777,7
