epoch,step,total_train_loss,real_train_loss,recomposed_train_loss,random_train_loss,real_train_acc,recomposed_train_acc,random_train_acc,total_val_loss,real_val_loss,recomposed_val_loss,random_val_loss,real_val_acc,recomposed_val_acc,random_val_acc,sav_version
0,86,2.1907655582871546,0.2115696455503619,0.5618092774651772,1.4173866371775783,0.936646075581395,0.896747819767442,0.8811409883720929,3.6298890590667723,0.6981526777148247,0.9864091157913208,1.9453272581100465,0.8801388888888889,0.8524131944444445,0.8370659722222221,1
1,172,2.1478480211524076,0.20187260158533274,0.5365227869776792,1.4094526379607444,0.9406249999999996,0.901944040697674,0.8848746366279072,3.642407274246216,0.7006250061094761,0.9980503559112549,1.9437320470809936,0.8836631944444445,0.8536979166666667,0.8366493055555555,1
2,258,2.1385492308195246,0.19477679753719374,0.5453971236251122,1.3983752949293269,0.9424963662790697,0.9017714389534888,0.8864825581395347,3.720584583282471,0.7272949501872062,1.0083566725254058,1.984933042526245,0.8783159722222221,0.849392361111111,0.832795138888889,1
3,344,2.1085476209951,0.1872304481302583,0.5280650919953058,1.3932520761046299,0.9436137354651162,0.9052688953488373,0.8876090116279076,3.597621750831604,0.732273456454277,0.9749844968318939,1.890363883972168,0.884375,0.8541493055555553,0.8364756944444445,2
4,430,2.084266177443571,0.18259126069240791,0.5150186746966007,1.386656256609185,0.9457667151162789,0.9089298691860468,0.8906795058139537,3.425812315940857,0.6830607302486896,0.9019081830978394,1.8408435106277465,0.8814236111111111,0.8561458333333333,0.8367013888888888,3
5,516,2.0757053896438245,0.17816487162612205,0.5203437968048938,1.3771967250247334,0.9475835755813955,0.9069040697674418,0.8906704215116282,3.525611734390259,0.6699534259736538,0.9571774959564209,1.8984808444976806,0.8900520833333333,0.8578298611111113,0.840607638888889,3
6,602,2.0540399828622506,0.17737095967628236,0.5100220996280049,1.366646919139596,0.9479923691860465,0.909402252906977,0.8909338662790696,3.3568806648254395,0.6836545169353485,0.8662974774837494,1.8069287538528442,0.8838368055555555,0.8571701388888888,0.8416319444444443,4
7,688,2.0219903491264164,0.17345507954095685,0.5073787344749584,1.3411565284396327,0.9496366279069766,0.9109375000000004,0.8935501453488373,3.464763069152832,0.6432644426822662,1.02739018201828,1.7941084384918213,0.8909895833333333,0.8540798611111111,0.8446006944444445,4
8,774,1.9695530935775403,0.16962847200243972,0.4795851877262426,1.3203394329825113,0.951144622093023,0.9120639534883722,0.8953125000000002,3.301076602935791,0.63760120049119,0.9153798639774322,1.748095488548279,0.8896180555555556,0.85609375,0.8423958333333333,5
9,860,1.9588548527207486,0.1682095599555692,0.4899332391661267,1.3007120566312658,0.9507721656976744,0.9123909883720928,0.8966933139534885,3.2103494882583616,0.6229487411677838,0.8279160976409912,1.759484553337097,0.8919618055555556,0.8685243055555556,0.8470486111111111,6
10,946,1.9220865271812262,0.16558416274397872,0.47003533933744873,1.2864670268324918,0.9517986918604651,0.9166333575581398,0.8976653343023252,3.2862631559371946,0.6518849924206733,0.8577466011047363,1.77663152217865,0.889201388888889,0.8648958333333333,0.84703125,6
