epoch,step,total_train_loss,real_train_loss,recomposed_train_loss,random_train_loss,real_train_acc,recomposed_train_acc,random_train_acc,total_val_loss,real_val_loss,recomposed_val_loss,random_val_loss,real_val_acc,recomposed_val_acc,random_val_acc,sav_version
0,1266,3.282874275722775,0.2544276493926655,0.7213434177976084,2.307103208926805,0.926217540481832,0.877858412322274,0.8372945053317518,3.674058856386127,0.4625222222371535,0.7677187472581863,2.4438178774082298,0.8940896343240095,0.8688765661421913,0.8244172494172491,1
1,2532,3.107056504553905,0.24357607917886634,0.6738570028854207,2.1896234240388797,0.9299695152053704,0.8836887835703016,0.8428490323854666,3.586582219961918,0.45954616751634714,0.7534628727219321,2.3735731713699573,0.8951868444055945,0.8710992132867132,0.8283526369463865,2
2,3798,2.9928827129457423,0.24454106804789713,0.6494923665483981,2.0988492809389063,0.9311568177330182,0.8855166370458138,0.8456932513823062,3.33387405944593,0.4423468228090893,0.6766523664647882,2.2148748473687605,0.8960473120629373,0.8776068983100231,0.8343831949300698,3
3,5064,2.881972104734719,0.2505260020035421,0.62655001730433,2.00489608446757,0.9308272857424968,0.8872537766587668,0.8487682661927327,3.2420290347301597,0.44334813489606884,0.6503020800424345,2.1483788273551245,0.8960400276806525,0.8775704763986014,0.8367005390442892,4
4,6330,2.797728647270474,0.25874892678729733,0.6137509250904524,1.925228793380008,0.929809686018956,0.8883170418641391,0.8509083728278043,3.1877324978510537,0.4297833683138544,0.6667251374685403,2.091223971410231,0.8960937499999996,0.8756583260489507,0.8380563446969693,5
5,7596,2.728011519893839,0.2641728248264741,0.5996765936084834,1.8641620995874089,0.9291185327804096,0.8893901806872041,0.852746717022116,3.0607329859878076,0.41944221474907617,0.6513419345472798,1.989948848883311,0.8996822188228439,0.8791029283216785,0.8442599067599068,6
6,8862,2.695642402292616,0.2703593430031344,0.5943181179993525,1.8309649475754532,0.9277658471563981,0.8891019944707756,0.8535884429304905,2.96888253363696,0.412306022689198,0.6220854186650479,1.934491099733295,0.9006027826340329,0.8833825029137529,0.8472328452797206,7
7,10128,2.6567626049356625,0.2758219305655403,0.5902898829506849,1.7906507921256536,0.9268198311611364,0.8891741953001572,0.8545214998025286,2.986515684561296,0.4257246298771916,0.6194376521038286,1.9413534131917087,0.9001201923076924,0.8822889350233096,0.8466309731934731,7
8,11394,2.620656824130771,0.27792988053712797,0.5792626916279349,1.7634642515890595,0.9264205667456533,0.8900930588467603,0.8555693374802535,2.927160064379374,0.4131911252484177,0.6026035339543314,1.911365402467323,0.8990329982517485,0.8830028044871796,0.846281322843823,8
9,12660,2.5887693130009546,0.27877692905317925,0.5749193283289341,1.7350730535355037,0.9265279423380721,0.8904978771721956,0.8565579334518176,2.893089578007207,0.4063722658337969,0.6171874652306238,1.8695298342993765,0.9007630390442888,0.8824746867715616,0.8481443036130537,9
