epoch,step,total_train_loss,real_train_loss,recomposed_train_loss,random_train_loss,real_train_acc,recomposed_train_acc,random_train_acc,total_val_loss,real_val_loss,recomposed_val_loss,random_val_loss,real_val_acc,recomposed_val_acc,random_val_acc,sav_version
0,86,7.659613725750945,0.44848595958116444,1.7795647154020708,5.431563072426375,0.8805686773255813,0.7150981104651162,0.5993277616279072,7.522840785980224,1.0292730242013932,1.4744212865829467,5.019146537780761,0.8111631944444444,0.7443229166666667,0.6141666666666666,1
1,172,6.42438940669215,0.6456450352142024,1.625634090844975,4.153110307316448,0.8668059593023258,0.7139989098837207,0.5946947674418605,7.915430068969727,1.1535128116607667,1.7954024076461792,4.966515064239502,0.7717361111111112,0.6809027777777779,0.5588715277777778,1
2,258,6.054812619852465,0.6777508300404216,1.6039800519166991,3.7730817697768986,0.8655523255813957,0.7122093023255817,0.6002271075581397,7.252642440795898,1.0727365285158157,1.7397608041763306,4.440145015716553,0.7882291666666666,0.6965972222222222,0.5877951388888889,2
3,344,5.8534337531688605,0.6802827341611996,1.5669164671454319,3.606234550476074,0.865343386627907,0.7187499999999999,0.603606468023256,6.56213607788086,1.0191021293401719,1.5060842752456665,4.036949586868286,0.7982291666666667,0.7266493055555555,0.6109027777777778,3
4,430,5.770484982534897,0.6947800205197445,1.5506839273973954,3.5250210567962292,0.8637536337209305,0.7224473110465115,0.602298328488372,6.824161338806152,1.030371478199959,1.645465087890625,4.148324775695801,0.7916493055555553,0.6958680555555555,0.5906597222222222,3
5,516,5.695397887119027,0.6952040295961291,1.5384144152319708,3.461779446102852,0.8644803779069766,0.7251635174418607,0.6011627906976743,6.67234697341919,1.0879135876893997,1.6259577989578247,3.958475637435913,0.7864583333333334,0.7068229166666666,0.5992881944444444,3
6,602,5.671039656151173,0.6993537967981294,1.564848764691242,3.4068370863448743,0.8634901889534886,0.7201944040697675,0.6007267441860467,7.1939496994018555,1.1842739880084991,1.6655286788940429,4.344147157669068,0.7642534722222222,0.6917013888888889,0.5468402777777779,3
7,688,5.626778333686119,0.705952908757121,1.5615639312322749,3.359261485033257,0.8646348110465113,0.7221838662790696,0.6001180959302325,5.647980785369873,0.8265324324369431,1.398217225074768,3.423231029510498,0.8355381944444444,0.751545138888889,0.6476215277777778,4
8,774,5.607150005739789,0.7101188059463057,1.5751987557078517,3.3218324350756268,0.863644622093023,0.7172783430232559,0.6001998546511627,6.86844482421875,1.0603783547878265,1.682861566543579,4.125204801559448,0.7786805555555556,0.6877083333333334,0.5565277777777778,4
9,860,5.314058531162351,0.6721016276021337,1.4678649444912755,3.174091954563939,0.8713208575581397,0.7351017441860467,0.6155886627906975,5.962470531463623,0.9259184807538986,1.441900897026062,3.5946513175964356,0.8185243055555554,0.7333333333333333,0.6187673611111112,4
10,946,5.439203112624412,0.7010713171127231,1.5427596056184103,3.1953721808832745,0.8658430232558139,0.7222837936046512,0.6091388081395349,5.611331176757813,0.8344342261552811,1.3590850591659547,3.417811918258667,0.8341840277777777,0.7468055555555557,0.6272916666666667,5
11,1032,5.262736046037008,0.6777800137913504,1.4833549545254818,3.1016011154928873,0.8703670058139532,0.7315406976744184,0.618250363372093,6.142978191375732,0.890234237909317,1.498910939693451,3.7538329124450684,0.8212847222222223,0.7161458333333333,0.591579861111111,5
12,1118,5.375529691230419,0.6902426041142885,1.5109197254790816,3.1743673543597377,0.8702670784883723,0.7279705668604652,0.606504360465116,6.0143616676330565,0.9419103562831879,1.3772516250610352,3.6951996803283693,0.8032118055555555,0.7369270833333332,0.5909895833333334,5
13,1204,5.359567012897758,0.6955741505290187,1.528704329978588,3.1352885240732236,0.8674691133720925,0.7221111918604652,0.608139534883721,6.578143501281739,1.0715014934539795,1.5578368186950684,3.9488051414489744,0.7788194444444445,0.7052256944444444,0.5627604166666667,5
14,1290,5.186892298764961,0.6729701227226923,1.4649411869603535,3.048980933289195,0.8742096656976747,0.7339298691860463,0.6168422965116279,5.867135334014892,0.8813241839408874,1.5563732624053954,3.429437828063965,0.8179513888888887,0.7109722222222221,0.613576388888889,5
15,1376,5.215732322182766,0.680018232658852,1.483808395474456,3.051905687465224,0.8696493459302326,0.7312318313953489,0.6151707848837211,5.9909162521362305,0.9622314989566803,1.3759922862052918,3.65269250869751,0.7963888888888888,0.7307986111111111,0.5833159722222222,5
16,1462,5.2921391032462894,0.6943549659363059,1.4817260295845742,3.1160581361415773,0.8668604651162792,0.7273619186046512,0.6051417151162789,5.478423547744751,0.8729136288166046,1.1929574012756348,3.41255259513855,0.8251388888888889,0.7617361111111112,0.6129687500000001,6
17,1548,5.252748944038569,0.6970689282860867,1.4929853920326677,3.0626946188682735,0.8674872819767443,0.7280523255813954,0.6090479651162788,5.370426845550537,0.8666747212409973,1.3262375354766847,3.1775146484375,0.8297395833333334,0.7558680555555556,0.6378993055555555,7
18,1634,5.177438081696976,0.6801010325204494,1.4741349622260693,3.023202100465464,0.8713208575581394,0.7302779796511631,0.613299418604651,5.610288047790528,0.8978809952735901,1.3694446325302123,3.3429625034332275,0.8121875,0.7428125000000001,0.6192361111111111,7
19,1720,5.3267614148383915,0.7103880165621291,1.4989038068194722,3.117469604625258,0.8672056686046509,0.7278706395348837,0.6002634447674419,6.0075986862182615,0.9928893625736237,1.488218867778778,3.526490354537964,0.7919618055555556,0.7236631944444445,0.5947916666666666,7
20,1806,5.310811760813691,0.7013308676176293,1.4981665985528814,3.111314291177794,0.8673328488372098,0.7255813953488371,0.5998819040697675,5.270444774627686,0.8918886840343475,1.3323602199554443,3.0461957931518553,0.8221006944444443,0.7516493055555555,0.6489930555555554,8
21,1892,5.141866403956746,0.6795782904292262,1.4302311913911687,3.0320569332255873,0.8722111191860467,0.7364007994186043,0.6104923691860463,5.844499301910401,0.9287129759788513,1.4658119201660156,3.4499744415283202,0.8147048611111112,0.7224999999999999,0.6002777777777777,8
22,1978,5.160674172778462,0.6864324267520461,1.4476992744345998,3.026542447334112,0.8700399709302323,0.732739825581395,0.6089480377906976,5.356893253326416,0.8032807350158692,1.3259199738502503,3.2276925563812258,0.8318749999999999,0.7543402777777777,0.6240277777777778,8
23,2064,5.13396152784658,0.678182126824246,1.48203459174134,2.9737448137859968,0.8729923691860465,0.7303143168604648,0.6126635174418602,5.853348112106323,0.9651908129453659,1.4731958150863647,3.4149615287780763,0.8036979166666667,0.7207638888888889,0.5957986111111111,8
24,2150,5.096304732699727,0.6785945129948993,1.4373639031898144,2.9803463317627132,0.8710846656976742,0.7324037063953486,0.6120276162790699,5.58835620880127,0.8563781678676605,1.379946231842041,3.3520318508148192,0.8157118055555557,0.7354340277777778,0.6009548611111111,8
25,2236,5.110600136047186,0.6800807548123736,1.4536175360513288,2.97690183340117,0.8708393895348836,0.7316497093023259,0.6117369186046513,6.2232177734375,0.9900278866291046,1.5506086945533752,3.682581329345703,0.7956597222222223,0.7065625,0.5652604166666666,8
26,2322,5.1221656189408415,0.6805630045574765,1.42739169680795,3.014210900595022,0.8716660610465112,0.7355287063953488,0.6069040697674416,5.938789558410645,0.9556838363409043,1.4847429871559144,3.498362827301025,0.8027777777777778,0.7205034722222223,0.5928472222222222,8
27,2408,4.964375540267589,0.6453005193277846,1.4026732292286186,2.9164017868596455,0.879296875,0.7425327034883721,0.619594840116279,5.411466979980469,0.8270508944988251,1.350039803981781,3.234376239776611,0.8318229166666666,0.7434201388888889,0.6165277777777778,8
28,2494,5.023070526677508,0.6626509823078333,1.4391476151555083,2.921271936838017,0.8757267441860468,0.7348473837209304,0.6157885174418604,5.8387853622436525,0.933490714430809,1.430164349079132,3.475129985809326,0.8159201388888888,0.7359548611111111,0.5920486111111112,8
29,2580,5.177986879681432,0.6793897685616516,1.467721268881199,3.030875857486281,0.8717841569767443,0.7317314680232556,0.6010083575581393,5.634240245819091,0.8791858315467834,1.4405577421188354,3.314496612548828,0.8125,0.7430208333333332,0.6052951388888889,8
30,2666,5.01880755258161,0.6549475383619929,1.448570359584897,2.915289680625117,0.8769985465116278,0.7329305959302326,0.615815770348837,6.239194297790528,0.9739973723888398,1.506734049320221,3.7584628582000734,0.8007291666666667,0.7095138888888889,0.5545659722222223,8
