epoch,step,total_train_loss,real_train_loss,rec_train_loss,contra_train_loss,real_train_acc,rec_train_acc,real_train_top5,rec_train_top5,total_val_loss,real_val_loss,rec_val_loss,contra_val_loss,real_val_acc,rec_val_acc,real_val_top5,rec_val_top5,sav_version
0,1266,0.47776265187545036,0.11144683979551703,0.36631581171174454,0.6952950538711337,0.9656527695497645,0.9353111423775671,0.9847346178588768,0.7623924508918386,0.9632400179451163,0.3876887326213447,0.5116493670326291,0.6390192337108381,0.9224923513986011,0.9117797567016321,0.8701994987706895,0.6684373670320494,1
1,2532,0.38756628979533014,0.09231937904422882,0.2952469105922027,0.6447545018806277,0.9719101747630323,0.9427577014218022,0.9836467083932111,0.775722396722074,0.819873062950192,0.3400937750032454,0.4245005195791071,0.552787694515604,0.9338477928321678,0.9226872086247087,0.8868158088159623,0.6984758167890407,2
2,3798,0.3550059345873046,0.08521306084683768,0.2697928734697507,0.5989770258160376,0.9738867496050538,0.9453668048973137,0.9860928640570968,0.7933729822045337,0.7361583827119885,0.3035550215140437,0.3850342371698582,0.47569128464568744,0.9403891681235431,0.9263576267482518,0.9097664965472185,0.7317355586190853,3
3,5064,0.33608921647872214,0.08059831324002542,0.2554909030658209,0.5645335213785865,0.9751542752764613,0.9467065313981022,0.988253382279706,0.8062000319059303,0.6691493157184485,0.27418191759198,0.3511608245246338,0.4380657230362748,0.9452669726107228,0.9297749125874123,0.9259240087413015,0.7672889589199509,4
4,6330,0.32258483133091936,0.07803023514583542,0.24455459597174778,0.5405163930914413,0.9755621791074252,0.9476815511453395,0.9896169281925424,0.8176284736555766,0.6513223677422061,0.27609944930582336,0.3352631057302157,0.39959813248027454,0.9456011436480186,0.9317335008741257,0.9251657950544324,0.7701024393138649,5
5,7596,0.310782673446488,0.07523225430887645,0.23555041911995617,0.5223992888890736,0.9763255331753548,0.9485084666271716,0.9910343578234242,0.8255357629759363,0.5965203335790923,0.2417547773908485,0.31495988323833,0.39805679700591345,0.9506355623543126,0.935450356934732,0.9333214155239302,0.7884308825892575,6
6,8862,0.30574687835164543,0.07380873811288514,0.23193814054625858,0.5084740521171458,0.9766766637045817,0.9484887193917863,0.9912670973985156,0.8313627360129131,0.5927061610149614,0.24130365991908492,0.3161331887046496,0.3526931427644961,0.9531586902680653,0.9338213869463868,0.9343574514442832,0.7940490490317729,7
7,10128,0.29428473177938286,0.07152116078571498,0.22276357098778277,0.4953570572591694,0.9772024338467622,0.9492847798183234,0.9927426006821904,0.8410766795716206,0.6366636811783819,0.27593896653728955,0.3285079828717492,0.32216735455122864,0.9456830929487179,0.9302502185314685,0.9269744381992973,0.7948333987474282,7
8,11394,0.28839901802946605,0.07038101562891762,0.21801800233139812,0.4893215585376414,0.977639341429699,0.9497685870853078,0.9925220100387178,0.8467747160189173,0.5590442712559844,0.2385767913621032,0.2864595547770009,0.34007922876061814,0.954122049825175,0.9369154283216782,0.9380111986804431,0.8275366188557028,8
9,12660,0.28525613878646167,0.06854071292443581,0.2167154258943941,0.47682618099083834,0.9781015501579767,0.949805613151659,0.9933199947547604,0.8466064238710493,0.5416746401425564,0.2200895543069099,0.2883501576654839,0.33234925635836343,0.9554377913752914,0.9356424825174825,0.9419422707848982,0.8172132621265656,9
