epoch,step,total_train_loss,real_train_loss,rec_train_loss,contra_train_loss,real_train_acc,rec_train_acc,real_train_top5,rec_train_top5,total_val_loss,real_val_loss,rec_val_loss,contra_val_loss,real_val_acc,rec_val_acc,real_val_top5,rec_val_top5,sav_version
0,1266,0.5309435069034285,0.1208647836086533,0.3989866776697155,0.11092045187720614,0.9619149881516577,0.928149684044233,0.9830139348624558,0.7393093549013067,1.5084832590637784,0.7421879371007284,0.7200508465369543,0.46244482605746295,0.8575812208624711,0.8755454181235433,0.7661371346644833,0.5868383647878077,1
1,2532,0.4601698509677892,0.10692043127241951,0.34544818354020185,0.07801235400840617,0.9668931427725129,0.9344151115718802,0.9784785868055991,0.7325951019909837,1.2325923984700984,0.5828545854398699,0.6039406205668594,0.45797192734299286,0.8850142045454543,0.8901760999417249,0.7930193463003602,0.601924436023114,2
2,3798,0.4387563799653573,0.10141379849346704,0.3289426499492184,0.08399931618011017,0.9689875839257508,0.9364101994470783,0.9788250349351919,0.7376378299865399,1.2790393034617107,0.6339996691906091,0.6090429556189161,0.35996679826216266,0.8782606716200466,0.8901433202214452,0.8128275504528827,0.619845867471962,2
3,5064,0.42075131049653364,0.09656542054514326,0.3156574639546174,0.08528426129703438,0.9702131467219576,0.9379177774486575,0.9803651247658411,0.7436350176753508,1.0759275808478848,0.5229186132324465,0.5186621077132948,0.3434686035369382,0.898858173076923,0.9003669507575758,0.8243446914643366,0.6151417689177848,3
4,6330,0.4120758204569372,0.09398409003747912,0.30930857803513656,0.08783151738354451,0.9712764119273308,0.9384435475908355,0.9797365344032444,0.7439587885049976,0.9756533765431606,0.45690234806953056,0.48266699345725955,0.36084035716273566,0.9104221299533799,0.9071660110722614,0.8350419139670311,0.6257197317487896,4
5,7596,0.3994551455193033,0.09154141882484511,0.2992121127815137,0.0870161340520445,0.9720027399289076,0.939819683056872,0.9814280013405632,0.7530915486672645,0.8901713242133459,0.41046188444350706,0.4441096439506068,0.3559980078628569,0.920912550990676,0.9138412368881117,0.8382655442189965,0.6562236859872599,5
6,8862,0.39185238954438983,0.09006310213727974,0.29276675455519374,0.09022532953582056,0.9722748815165867,0.9405108362954195,0.9818289113051171,0.7588900399358437,1.0236308190858725,0.49704892662438477,0.4967038764646559,0.29878016380649625,0.9055352199883451,0.9066032925407925,0.8377314389275197,0.658919718126199,5
7,10128,0.3868341226054217,0.08836465617744796,0.28965245003666357,0.08817015968463243,0.9730154028436014,0.9410495655608223,0.9821905056762975,0.7585793748002941,0.7894194148706667,0.34926067258824,0.4093176307100238,0.30841114101084793,0.9302037805944057,0.9198645104895107,0.868654925776551,0.6692361812838815,6
8,11394,0.37816579411568424,0.08623363009225841,0.2830726136563796,0.08859549927205954,0.9732492841627176,0.9417265254739331,0.9831452943984162,0.7651827775854008,0.8599940777728052,0.4014974227457335,0.42899819644111575,0.29498472064733505,0.923493953962704,0.9176373106060608,0.8653100868113666,0.6811136816249472,6
9,12660,0.3755053923499151,0.08539268407399808,0.28136879327526026,0.08743915510603696,0.9736584221958922,0.9418067486176922,0.9836890567951089,0.7647605538088903,0.8248974491249431,0.37626727185014525,0.4169750753225702,0.3165510310368104,0.9271060970279724,0.918949409965035,0.8692719643531984,0.6780552179109329,6
10,13926,0.3701069123725191,0.08360995659913638,0.2776742245925452,0.08822730831775408,0.9739737608609776,0.9421714553712477,0.9832728616934382,0.7681433538366106,0.9199506121151375,0.4456356201659549,0.4489240501866196,0.253909432188128,0.9154456220862469,0.9133786786130537,0.8589514393670769,0.6822727220342153,6
11,15192,0.3662759190157503,0.08123931179605101,0.27649440360365884,0.08542202824820863,0.9746784903238542,0.9420844441153228,0.9853180347700621,0.770625335117915,0.8028110825654232,0.3769262914517612,0.3982533767367854,0.276314172780875,0.9269103292540793,0.9198044143356644,0.8728858784882372,0.7197837429581796,6
12,16458,0.3606305969010974,0.08185984261516381,0.27026896958649865,0.08501784076566968,0.9746655312006314,0.9431532632306456,0.9847857354779591,0.7766002855022294,0.8544534900874803,0.39305638013915584,0.4341188052838499,0.2727831413574291,0.9225533581002331,0.9166703088578088,0.8700505861269096,0.6859668180268994,6
13,17724,0.35837215251078913,0.08057599078340082,0.2693598578091105,0.08436303898856914,0.9749389069905228,0.9431409212085303,0.9853086023763499,0.7752943448783284,0.8122784432136652,0.3753671460982525,0.4100043712691827,0.26906931964736996,0.9272108100233101,0.9194438374125874,0.8810418866439302,0.7044626493785134,6
14,18990,0.35504332293078045,0.0795517859238937,0.26700471090314704,0.08486825729665858,0.975270907385466,0.9434173825039495,0.986035807350905,0.779309485241459,0.7434825843030756,0.33681886095666524,0.3795873147971702,0.2707640787191463,0.935778154137529,0.9239993079836831,0.8879250241163743,0.7218132235020881,7
15,20256,0.34950414564520105,0.07846698713259724,0.2627249271629119,0.08312231831997044,0.9755282385466016,0.9438357770537127,0.9862752761240136,0.7820540104385587,0.7419788724545276,0.3333775064145977,0.38105789278492785,0.27543469563578116,0.9347055288461538,0.92371157488345,0.8847085667478326,0.7299385652371059,8
16,21522,0.34595167422652434,0.07759811808168483,0.25995689309180064,0.0839666320801099,0.9758133392575058,0.9442048035150081,0.9863437084462293,0.785602325915387,0.7538474870450569,0.3316346173259345,0.39715370897090796,0.25059151971204713,0.935339270104895,0.9220716783216786,0.885201493638813,0.7161761069807991,8
17,22788,0.34437007932536784,0.07729609961670016,0.2588377997667586,0.08236180391974783,0.9758293838862542,0.9443905509478666,0.9871332123650722,0.7850434707015712,0.8200490601135023,0.38427859064981795,0.4118961723464908,0.2387428731855118,0.9265825320512819,0.9196732954545457,0.87164162559455,0.7129754732619079,8
18,24054,0.34510954841382885,0.07706917909902372,0.25961605650718556,0.08424312416184547,0.9759052873222743,0.9440782977883103,0.9867417969806733,0.7857133721967928,0.7274485415581501,0.33538839700772904,0.36713452930703305,0.24925612782438597,0.9348421110139863,0.924228766025641,0.8856125933941557,0.7313440341063724,9
19,25320,0.3413008206875592,0.07638927929450598,0.25671441498761305,0.08197126619144098,0.9760330272511849,0.9445713615718805,0.9874094613126458,0.7910541480076708,0.8230127651583065,0.3894149016476039,0.4101769702904152,0.23420891103645167,0.9247687208624709,0.9183948863636364,0.8778869766592824,0.7101073576068089,9
20,26586,0.33703009553524366,0.07513434265256164,0.2536217580015343,0.0827399498259275,0.9764921504739342,0.9448256072274871,0.9877539184499108,0.7931533813125783,0.7058947899124839,0.31274112161587586,0.3670394472552068,0.2611422353621685,0.9389359338578089,0.9245383522727271,0.8948031425148275,0.7314782385879844,10
21,27852,0.33628920802337486,0.0752582992073943,0.25263460075827004,0.08396308036818277,0.9764964701816742,0.9450588714454978,0.9878447927650057,0.7926251204677224,0.7116642445325851,0.32303439176669624,0.36516620715459186,0.23463638589689226,0.9365621357808859,0.9259123688811188,0.8916397549687832,0.7328338638709689,10
22,29118,0.3341090368904397,0.07406429487234938,0.2518589714185981,0.08185771144897122,0.9766957938388622,0.9451903139810413,0.9884220323932418,0.7958861531191672,0.7314995667248061,0.3265342829240994,0.38223502468882187,0.2273026534327955,0.9357808857808858,0.923342803030303,0.9047826183268869,0.7251477811640855,10
23,30384,0.335240426963257,0.07434525268555488,0.2526957500920194,0.08199424658479731,0.9766019944707737,0.9448453544628742,0.9886136237452423,0.7930623882676381,0.7357178325905944,0.33539626445395476,0.37696907037135324,0.23352494982607436,0.9341118516899767,0.9242333187645683,0.8947319612731578,0.7242316110397492,10
24,31650,0.3307925774046407,0.07379362250326604,0.2487925332845858,0.08206421515785194,0.9766927083333327,0.9452946040679289,0.9882010701601707,0.7982109890479732,0.6621247514179258,0.28923286664102116,0.34911583386587375,0.2377604887341008,0.9427256337412587,0.9274939903846152,0.9054585627076649,0.7386238296697093,11
25,32916,0.3286188211038968,0.07341759109289914,0.2471754225132778,0.08025807581435872,0.9768556230252752,0.9457611325039508,0.9887299957846147,0.7996665866255543,0.6943967735225504,0.311202354616288,0.36128109806414804,0.21913320063190025,0.9385607881701631,0.9267309513403263,0.9022983478660364,0.7295855213023976,11
26,34182,0.3294013125283458,0.07308805164219709,0.2480704934346544,0.08242766819761899,0.9769247383491321,0.9453575483807275,0.9888615601556324,0.7968257586421071,0.6676760659073339,0.294095085256479,0.35108530498815305,0.22495674725734827,0.9430160984848488,0.9274803321678321,0.9014783121721266,0.7420987143444417,11
27,35448,0.3282673933600645,0.07252924981796276,0.24759790084014335,0.08140242305079602,0.9770296455371267,0.9457537272906782,0.9892204936871476,0.8003711599026986,0.6183162968267094,0.26883317225358705,0.32570390606468375,0.2377922340775981,0.9469187062937063,0.9305944055944056,0.9104058047993576,0.7547904413750932,12
28,36714,0.32595750531784917,0.07192634881920888,0.2459148709348875,0.08116285415516362,0.9772900622037914,0.9457117644154812,0.9893337423118082,0.8028745020075447,0.6404245762210904,0.2714201141374581,0.3457995562842398,0.2320490963757038,0.9459771998834502,0.928811553030303,0.9112208196073528,0.7411884090360191,12
29,37980,0.3260162408223838,0.07186896011445194,0.24611196002524235,0.08035320624573772,0.9772647610584506,0.9457993927725129,0.98912683007832,0.7996428627635913,0.6296325531421285,0.2744634873374845,0.3317676437172023,0.23401427043206763,0.94555379516317,0.9297603438228439,0.9120103402251423,0.7609044268526468,12
30,39246,0.32040883900853695,0.07082472588590348,0.24151655223984184,0.08067560820777034,0.9775399881516591,0.9462560475908364,0.9898943431712418,0.8046581650336135,0.6672025210026539,0.2896474145465728,0.3563288152217865,0.21226286097909464,0.9450757575757573,0.9269995629370628,0.9106932926472177,0.7550645705355441,12
31,40512,0.3207271944902143,0.07055351388748106,0.24224529082270407,0.07928389734640058,0.9775412223538701,0.9462782632306476,0.9898498920393874,0.806777301318924,0.705573659954649,0.31695879521695053,0.36730809080781357,0.21306777892239165,0.9374726835664334,0.925686553030303,0.911050600738995,0.7548053324640598,12
32,41778,0.3218417866817583,0.07148620119615566,0.24244343183381487,0.07912153176489575,0.9772480993285957,0.9460826421800953,0.9894425577146955,0.804413235630331,0.6649509063272765,0.29896240438701527,0.34468300527695456,0.2130549524092313,0.9401451413170161,0.9272026150932396,0.9113714826602521,0.7438332097564029,12
33,43044,0.3184208769180575,0.0704117057712397,0.2401530476813727,0.0785612357643508,0.9776887095181671,0.9461640995260667,0.9901118271966675,0.8087833538924967,0.6766101853414015,0.30851223497566854,0.346496895520073,0.2160104951172164,0.939077068764569,0.9265543050699304,0.9082106162219924,0.7615423283485887,12
34,44310,0.31642929065566494,0.07037210790293312,0.2380531596911462,0.08004023318986686,0.9776276165086882,0.9467447916666658,0.9903737822947524,0.8110971622733815,0.6674190073302297,0.299072690590313,0.3468925284616875,0.21453789418393915,0.9392373251748249,0.9258204035547786,0.9148573191833763,0.7578231928631843,12
35,45576,0.316334854681957,0.06991569322091049,0.23859737367968048,0.07821787382353915,0.9778485387045828,0.9464078544628739,0.9901715511903838,0.8103181103327806,0.6540352142218387,0.29603684919350076,0.3362032622098923,0.2179510428598433,0.9418642555361305,0.9294161567599067,0.9038830241837437,0.7647180803792432,12
36,46842,0.31528513536069064,0.06981509267301027,0.23754114249800617,0.07928900108827164,0.9778059587282791,0.9466509922985797,0.9907131744251807,0.8107474774111066,0.677959938844045,0.3014790046621453,0.35573663291606034,0.20744304291226648,0.9406322843822843,0.926989546911422,0.9114985327255388,0.7543125776066396,12
37,48108,0.3122358935256893,0.06909606961064824,0.2352480860059201,0.07891737806829985,0.9781064869668261,0.9468879591232227,0.9909136294409397,0.8116937311162707,0.6514133427179221,0.28626607629385864,0.34569984426101047,0.19447414517741313,0.943659855769231,0.9285857371794873,0.9185030932806918,0.7544191608271825,12
38,49374,0.31452316962665106,0.06947274698830234,0.2372133291957644,0.07837093445821114,0.9778078100315966,0.9467910742496045,0.9906123748201162,0.8137665382603624,0.6349283434224852,0.2761255376266711,0.3384253956151731,0.20377414792098783,0.9456166229603729,0.9281359265734267,0.921205072960351,0.7514136675425614,12
39,50640,0.31217141778871865,0.06842535627582133,0.23591867081915127,0.07827390895385478,0.9782021376382314,0.9467799664297001,0.991009997834219,0.8136345761030381,0.5779915948708853,0.2446701182052493,0.3116209176227902,0.21700558879158713,0.9501038024475523,0.9316724941724941,0.9200934863783732,0.7808216297887501,13
40,51906,0.3105328976872596,0.06820465747184616,0.23462724915777713,0.07700990908742422,0.9782243532780407,0.9470206358609783,0.9912736417287042,0.8164088550791597,0.6231590093988361,0.2746397899463773,0.32826829543619446,0.20250922802722815,0.9449009324009322,0.928842511655012,0.9171316617166304,0.7633969413231818,13
41,53172,0.30860709853317314,0.06820339417617656,0.23260373932325634,0.07799965042862188,0.9780959962480252,0.9472656250000003,0.9909720229681501,0.8173868583333439,0.5991033943313541,0.25209706197633885,0.32466243681582535,0.2234389872261972,0.9495684003496502,0.9319383741258742,0.926684537863112,0.7741638738676377,13
42,54438,0.31065823186018265,0.06818758678294448,0.2348419124184038,0.07628732588580599,0.9781521524486583,0.9470200187598733,0.991196196365122,0.8147048552441802,0.6360897065112086,0.2751079624462308,0.34026248075745325,0.20719265621719937,0.9452524038461535,0.9284464233682984,0.9205129791750549,0.7682719888432009,13
43,55704,0.30883661842365023,0.06810173877525198,0.23300381356152877,0.07731066236719725,0.9782181822669838,0.9470052083333335,0.9912083634773341,0.8161327333993167,0.6229984832532478,0.2633827989638755,0.3392539645234744,0.20361712857177763,0.9483072916666668,0.9300954254079253,0.9251013030478259,0.7638575924199098,13
44,56970,0.3079463683633725,0.06802137927880501,0.2323064782478704,0.07618510521695276,0.9782706358609783,0.9471928070695113,0.9910384035351731,0.8193391100658985,0.6497561502637286,0.29870664040473377,0.331877354871143,0.19172154135550512,0.9415045891608391,0.9293387601981353,0.9153870748881022,0.7800572084812504,13
45,58236,0.30566638398556534,0.06669106857121392,0.23128924685372937,0.07686068661257883,0.9787174170616113,0.9474575434439175,0.9916231818621299,0.8195697506230754,0.5943892047260747,0.2530078200454062,0.32004745756134845,0.2133392391331268,0.9497668997668998,0.930267518939394,0.925803668869897,0.7710837549127515,13
46,59502,0.3049760271234535,0.06738521812092307,0.2299904871443625,0.07600321983374173,0.9783267920616099,0.9474791419826214,0.9914907159443821,0.8195493746354265,0.5957603138504606,0.2537440618669445,0.3220739443645333,0.1994230549669627,0.9490757939976687,0.9313701923076924,0.92402192523104,0.7743519429787952,13
47,60768,0.3057357782224343,0.06718067111415085,0.2309213854360731,0.07633721876277413,0.9784094836097947,0.9475630677330183,0.9920448113081655,0.8192609108605377,0.6065136643521714,0.264170179143548,0.32323301741571137,0.19110470050663658,0.9480013476107224,0.9306763548951045,0.9263667891725504,0.7803899773691709,13
48,62034,0.30235796390575065,0.06625455764885904,0.22836230808830751,0.07741097733010589,0.9788488595971566,0.9479388823064772,0.9914093421876146,0.82377995529901,0.5983921506188132,0.2543167792486422,0.3243333419615572,0.19742024932621102,0.948934659090909,0.9297266535547778,0.9233248700599506,0.771219478885314,13
49,63300,0.3020268072319728,0.066572612306724,0.227875699340638,0.07578495443661772,0.9785594391785161,0.9480018266192743,0.9920117510573921,0.8232964285730511,0.600780090599349,0.25862873616543686,0.3231376592408527,0.19013700978548237,0.9485048805361305,0.9300225815850817,0.9203063211842833,0.7669665032789866,13
50,64566,0.30429587221305704,0.06632233591230648,0.23041010480874335,0.07563431789483552,0.9787618483412318,0.9473088220774092,0.9917596570741639,0.8206305913790249,0.5728461367614341,0.2437900762553468,0.30936091031992075,0.1969514311940381,0.9501065340909092,0.9316888840326342,0.9274787872343229,0.7859606236830736,14
51,65832,0.30194753973993455,0.0657297723880994,0.2287152240238201,0.0750254343321185,0.9787896178909948,0.9476753801342798,0.9921520109545502,0.8221985796673033,0.6192818424015334,0.26759898057207465,0.33333326469768176,0.18349587787507157,0.9471436115967368,0.9285174460955711,0.929511228784638,0.7753637432586236,14
52,67098,0.30343738487828964,0.06579141762905047,0.2301652862927266,0.07480680926792665,0.9788821830568704,0.9475211048578194,0.9919539758847137,0.8200576891165489,0.6109996821844217,0.2649294082922014,0.3269723974394076,0.19097872812188033,0.9472282925407927,0.9301983173076923,0.9195413493858663,0.7740061879379041,14
53,68364,0.2982223376125615,0.0651960490244966,0.22555489847539537,0.07471390348442758,0.9789451273696681,0.9479635663507091,0.992485467873146,0.8264896848628391,0.5749103444995303,0.24262934975382505,0.31169971665649704,0.20581276443871585,0.9520742278554778,0.9322224650349651,0.9241552210329486,0.7771815078663075,14
54,69630,0.29946614594726956,0.06531698676635397,0.2266618916338183,0.07487267776176122,0.9789352537519742,0.9479246889810444,0.9924797085617557,0.8244958671731039,0.5675535150098078,0.23915648028593173,0.3093762316487052,0.1902080192936189,0.9530148237179487,0.9331830929487179,0.9219648265104561,0.7814029179735158,15
55,70896,0.29972548949963296,0.06486084588581187,0.22730678099532733,0.07557862269358141,0.979105573657189,0.9477265995260659,0.9928020544747744,0.824863969266684,0.5675742233341391,0.235489878690604,0.31317241422154685,0.18911929654352594,0.9535884688228441,0.9325193036130536,0.9254177092129248,0.7744885641669593,15
56,72162,0.2988977549161822,0.06535656928333433,0.2260206275969114,0.07520558514174716,0.9789266143364913,0.9480221909557662,0.9921149940836823,0.8261704180488474,0.5890549852540998,0.2492789008626432,0.32032226342143433,0.19453824469537445,0.9493307473776221,0.9303713213869468,0.9259692585081087,0.7762698282337318,15
57,73428,0.2972775654746646,0.06462881911110492,0.2252588594953219,0.0738988695931025,0.9790913803317546,0.9479938043048975,0.992431316193473,0.8262151514467501,0.6062431820865833,0.2740992665516608,0.3133922790487607,0.18751640318695342,0.9463823936480188,0.9312882430069931,0.9312939172114121,0.7955239601113393,15
