epoch,step,total_train_loss,real_train_loss,recomposed_train_loss,random_train_loss,real_train_acc,recomposed_train_acc,random_train_acc,total_val_loss,real_val_loss,recomposed_val_loss,random_val_loss,real_val_acc,recomposed_val_acc,random_val_acc,sav_version
0,86,7.679075274356576,0.46967134884623596,1.7763893271601476,5.433014628499053,0.8780069040697671,0.7170239825581395,0.5906068313953488,8.72213077545166,1.2283760011196136,1.80429664850235,5.6894580841064455,0.7621180555555556,0.6910416666666667,0.5505555555555557,1
1,172,6.5008827752845235,0.6760994611784469,1.6736120221226714,4.151171271191087,0.8598473837209306,0.7028888081395346,0.5844476744186042,7.525277996063233,1.0576421678066255,1.7993589401245118,4.668277072906494,0.7950520833333332,0.6792881944444444,0.5794965277777779,2
2,258,6.124792537023855,0.6902955843265667,1.6487806273061176,3.785716325737709,0.8616369912790696,0.704905523255814,0.5910065406976746,7.112107849121093,1.0768378585577012,1.7163982629776,4.318871641159058,0.7827430555555555,0.6905729166666668,0.588125,3
3,344,6.047447406968405,0.7077652895173361,1.6376877607301223,3.701994358107101,0.8595385174418606,0.7061954941860464,0.582767078488372,7.134152126312256,1.074627012014389,1.5161566257476806,4.543368339538574,0.7777777777777779,0.7106250000000001,0.5544791666666666,3
4,430,5.715069499126701,0.6787208977133729,1.5501968139825866,3.4861517645591915,0.8642986918604654,0.7204487645348837,0.596875,7.248519039154052,1.0579981088638306,1.7050571680068969,4.485463666915893,0.7855902777777778,0.6906944444444444,0.5519270833333333,3
5,516,5.546996970509374,0.6628221013518267,1.5279829224874808,3.356191965036614,0.8666969476744185,0.7231831395348834,0.6039789244186045,6.191854572296142,0.9652309536933898,1.413272249698639,3.81335129737854,0.8002256944444444,0.7338715277777778,0.6105381944444445,4
6,602,5.6182271325311,0.6693689095419507,1.563888312772263,3.384969897048418,0.8655069040697675,0.7175690406976745,0.5939771075581396,6.4160126686096195,0.979536521434784,1.624617624282837,3.8118584156036377,0.79578125,0.6952430555555555,0.5930208333333333,4
7,688,5.435984301012616,0.6503426190032515,1.5551634167515955,3.2304782673370007,0.8676417151162792,0.7171784156976743,0.6062136627906977,5.561728000640869,0.9231182545423507,1.2187734723091126,3.4198362827301025,0.8079166666666666,0.7607986111111111,0.6334375,5
8,774,5.228496102399604,0.6124733419612397,1.476073446661927,3.1399492829344995,0.8744640261627907,0.7314498546511629,0.6145893895348837,6.215894508361816,0.9634637832641602,1.6213621616363525,3.6310686111450194,0.7941666666666666,0.7060416666666667,0.6000520833333333,5
9,860,5.424217745315197,0.6554375062155169,1.5418348658916563,3.226945397465728,0.864044331395349,0.7172965116279069,0.5954669331395348,6.289191341400146,0.9148419260978699,1.50151584148407,3.8728335380554197,0.8050347222222223,0.7204861111111113,0.5732638888888889,5
10,946,5.193881589312886,0.6199378617281137,1.4677984665992647,3.1061452433120373,0.8719295058139532,0.7307685319767443,0.6082939680232557,5.921325588226319,0.9508253425359726,1.33540518283844,3.6350950241088866,0.8100694444444445,0.7419791666666666,0.5942361111111111,5
11,1032,5.093873093294543,0.6102087636326634,1.4416574309038561,3.0420068862826324,0.8724563953488376,0.7345385174418604,0.6151162790697675,6.930190753936768,1.1418927431106567,1.6529327630996704,4.13536524772644,0.7682986111111111,0.6918229166666666,0.5416666666666667,5
12,1118,5.171437790227491,0.6080839290868404,1.4899238770784333,3.0734299864879873,0.8730922965116279,0.7270439680232559,0.6048510174418604,5.7715456008911135,0.954690945148468,1.4694255471229554,3.3474291801452636,0.8038541666666665,0.719392361111111,0.6152951388888889,5
13,1204,5.066856392594271,0.6016956354643024,1.470753199832384,2.9944075484608494,0.871039244186047,0.727643531976744,0.6137536337209302,5.951901817321778,1.0045682936906815,1.4381068706512452,3.5092267036437987,0.7922743055555556,0.7248611111111112,0.5952256944444445,5
14,1290,4.961341239685236,0.5929801242296086,1.4137188424897749,2.95464227365893,0.872747093023256,0.7358103197674418,0.615079941860465,5.703532600402832,0.9308919429779052,1.3914295196533204,3.3812112331390383,0.8073090277777777,0.7336805555555557,0.6127604166666666,5
15,1376,5.132125835086024,0.6151972832374795,1.4686972651370735,3.048231313394946,0.8678415697674414,0.7243005087209302,0.600935683139535,6.057747650146484,0.9560475200414658,1.4877092361450195,3.6139909267425536,0.8047916666666666,0.7185416666666666,0.5871875,5
16,1462,4.969724253166554,0.5751986555581869,1.4393166975919591,2.955208879570628,0.8749818313953491,0.730441497093023,0.6113099563953489,5.735901546478272,0.9066515088081359,1.384700846672058,3.4445491790771485,0.8164236111111112,0.7295659722222222,0.5975173611111111,5
17,1548,5.023116605226384,0.5834596285293269,1.4523094123186067,2.987347576507302,0.8731558866279072,0.7299327761627907,0.605877543604651,5.541595029830932,0.9587925851345063,1.2900173306465148,3.2927849769592283,0.80765625,0.7449652777777779,0.6176909722222221,6
18,1634,4.938044331794561,0.5802287871754447,1.4115489950013715,2.9462665513504382,0.8756813226744182,0.7353470203488373,0.607985101744186,5.280520439147949,0.7996763944625854,1.4548426985740661,3.0260012626647947,0.8368576388888889,0.7400347222222223,0.6410069444444444,7
19,1720,4.973905560582183,0.5836810486954312,1.4382286487623703,2.9519958662432293,0.8736191860465117,0.7286064680232558,0.6068677325581396,5.556956481933594,0.7767715215682983,1.5108204126358031,3.2693645000457763,0.8324826388888888,0.7220138888888888,0.6140972222222223,7
20,1806,4.912930352743282,0.5669915109526279,1.4403736353960148,2.9055652174838755,0.875,0.7293513808139533,0.6081940406976745,5.857468509674073,0.9357793152332305,1.538700008392334,3.38298921585083,0.80296875,0.7165451388888889,0.5897222222222223,7
21,1892,5.095181742379832,0.5854910078436829,1.5077211946942086,3.0019695467727128,0.8722383720930236,0.7180505087209305,0.5966751453488371,5.87350606918335,0.909018874168396,1.6026108384132385,3.361876392364502,0.8142534722222223,0.7097222222222223,0.5938715277777777,7
