epoch,step,total_train_loss,real_train_loss,recomposed_train_loss,random_train_loss,real_train_acc,recomposed_train_acc,random_train_acc,total_val_loss,real_val_loss,recomposed_val_loss,random_val_loss,real_val_acc,recomposed_val_acc,random_val_acc,sav_version
0,86,8.3171547069106,0.41776022904141,1.9077584244484125,5.991636093272719,0.8808775436046511,0.7169331395348837,0.5898710029069767,7.705429363250732,1.0611710488796233,1.6237333178520204,5.020524883270264,0.8059722222222222,0.7366493055555555,0.6127777777777779,1
1,172,6.629158796266068,0.712366946561392,1.6729707523833874,4.243821102519368,0.8448219476744184,0.704705668604651,0.585328851744186,7.145276260375977,1.0683682024478913,1.639833402633667,4.437074661254883,0.7906076388888889,0.7032465277777777,0.5907465277777778,2
2,258,6.1358024408650955,0.7451176012671271,1.654552371002907,3.7361324665158295,0.852761627906977,0.7102652616279072,0.600499636627907,6.586885929107666,1.0386366188526153,1.4945374727249146,4.053711652755737,0.7989409722222222,0.7304513888888889,0.6118576388888889,3
3,344,5.910451035166895,0.7344813533993655,1.5973717584166416,3.5785978810731756,0.8570857558139534,0.7155159883720931,0.602970566860465,6.567230606079102,1.0079325973987578,1.5628288388252258,3.996469259262085,0.7997222222222222,0.716875,0.5986631944444444,4
4,430,5.642788576525311,0.7059109079283338,1.5426994659179865,3.394178215847459,0.860737645348837,0.7260992005813954,0.6151435319767443,6.580132961273193,0.9859108686447143,1.5484779238700868,4.045744228363037,0.8064583333333333,0.722986111111111,0.5852777777777778,4
5,516,5.696691063947456,0.7320014099742091,1.5530516727026118,3.4116379854290986,0.857576308139535,0.7239825581395348,0.6046148255813953,6.4219358444213865,0.9344541251659393,1.5415118932724,3.9459697723388674,0.8206770833333333,0.7289930555555555,0.5912326388888889,5
6,602,5.598806248154751,0.7207794688468756,1.5491580776003904,3.3288687107174897,0.8610192587209304,0.7265261627906978,0.6081304505813953,5.42928786277771,0.8834321677684784,1.3253322899341584,3.220523452758789,0.8225347222222222,0.7597222222222222,0.6499131944444445,6
7,688,5.655832462532576,0.7340463937021965,1.5642034723315128,3.35758261070695,0.8606195494186044,0.7215752180232556,0.599936409883721,5.976624774932861,0.9401960015296936,1.482974648475647,3.553454065322876,0.8171701388888888,0.7311631944444444,0.6051388888888889,6
8,774,5.4237314573554105,0.7056171304957811,1.5122348319652468,3.2058795357859413,0.8666969476744188,0.7314407703488374,0.6157976017441861,5.593563079833984,0.8770215034484863,1.229276418685913,3.487265205383301,0.8256944444444446,0.7734895833333333,0.6219791666666666,6
9,860,5.465846228045087,0.7321276214233664,1.5474619456501895,3.186256677605385,0.8618913517441861,0.7254360465116277,0.610583212209302,6.021719932556152,0.9579317271709442,1.4238618612289429,3.639926290512085,0.8114409722222222,0.7353298611111111,0.5875694444444445,6
10,946,5.353226636731347,0.7105510868998461,1.4927548329497493,3.149920721386754,0.8664153343023254,0.7323037790697674,0.6141079215116281,5.389449429512024,0.9335903018712998,1.2317328363656999,3.2241262674331663,0.8194618055555555,0.76921875,0.6315625,7
11,1032,5.49961088978967,0.740038565078447,1.5327101363692173,3.226862214332403,0.8616551598837211,0.7267260174418605,0.6007994186046514,5.465856456756592,0.9123178780078888,1.335027039051056,3.218511629104614,0.8289930555555556,0.7554166666666667,0.6316493055555557,7
12,1118,5.430400443631549,0.7288545276536498,1.5095564459645472,3.1919894329337186,0.8661882267441862,0.728125,0.6020621366279071,6.25196533203125,0.9980520188808442,1.4549435138702393,3.7989697456359863,0.8002256944444446,0.7243576388888889,0.5632291666666667,7
13,1204,5.241599745528642,0.7038767750180045,1.4704494840183924,3.0672734726307005,0.869640261627907,0.7353651889534887,0.6166061046511628,6.081115341186523,1.0404048144817353,1.386106753349304,3.654603910446167,0.7977430555555556,0.7394965277777777,0.5660590277777777,7
14,1290,5.319022081619085,0.7265909483959508,1.5037281880545061,3.0887029559113257,0.8646620639534883,0.7285247093023255,0.6111555232558138,6.0996143341064455,1.0529595613479614,1.3975576877593994,3.6490971565246584,0.7940104166666666,0.736267361111111,0.5732465277777778,7
15,1376,5.305722913076711,0.7264208835224772,1.4807149906491124,3.098587016726649,0.866188226744186,0.7328034156976746,0.607658066860465,6.201037883758545,1.0399409234523773,1.457654845714569,3.7034422874450685,0.7969618055555555,0.7251909722222223,0.5544097222222222,7
16,1462,5.230411820633467,0.7123519705478535,1.4780643554620965,3.0399955289308416,0.8703670058139532,0.7323310319767443,0.6148710029069772,5.843870067596436,0.9690521955490112,1.4791749358177184,3.395642948150635,0.8087326388888888,0.7221354166666666,0.5985416666666667,7
17,1548,5.266004601190256,0.7132844550665035,1.454887338155924,3.097832765690116,0.8695312500000001,0.7351562500000004,0.6070221656976744,4.983429098129273,0.8452215760946273,1.1418457508087159,2.9963618993759153,0.8348784722222222,0.7874131944444445,0.6464583333333332,8
18,1634,5.235322381174842,0.72090434057768,1.458698573500611,3.0557194878888683,0.8665606831395346,0.7340479651162789,0.6114098837209301,5.464164161682129,1.0079055190086366,1.270123827457428,3.1861347198486327,0.8073611111111111,0.7639236111111111,0.6145138888888889,8
19,1720,5.17101991731067,0.7081297604843627,1.4442199530989626,3.018670226252356,0.8691587936046509,0.7400254360465117,0.6148164970930234,5.410664415359497,0.9566909909248352,1.3854992270469666,3.0684741497039796,0.8156423611111112,0.7451041666666667,0.623263888888889,8
20,1806,5.257017789885055,0.7273519243611846,1.4711261973824612,3.0585396622502525,0.8665879360465114,0.7329941860465117,0.6072311046511627,5.096257591247559,0.8448189854621887,1.1579228043556213,3.093515729904175,0.8321180555555555,0.7712847222222223,0.6258506944444443,8
21,1892,5.2438080726667895,0.7147721932377926,1.458618779515111,3.0704171158546627,0.8699763808139532,0.7360555959302327,0.6050872093023254,5.615426063537598,0.9522072225809097,1.3201289772987366,3.3430898666381834,0.8216145833333334,0.7472222222222223,0.5868229166666667,8
22,1978,5.309428173442219,0.7349433663279511,1.4867601186730142,3.0877246967581815,0.8637990552325581,0.7326398982558141,0.6015261627906975,4.976658058166504,0.8351006418466568,1.1991673827171325,2.9423900604248048,0.8369097222222223,0.7735763888888888,0.6403645833333333,9
23,2064,5.263985839000968,0.7268803824865541,1.480536702067353,3.0565686995206875,0.8690497819767443,0.7322765261627908,0.604487645348837,5.819513416290283,0.9917274653911591,1.4273134350776673,3.400472640991211,0.8060069444444444,0.7330381944444445,0.5868229166666667,9
24,2150,5.110361351523289,0.7054821117672809,1.4280844614949337,2.976794777914535,0.8708757267441861,0.7406704215116275,0.6145076308139538,5.896202754974365,1.043668407201767,1.3155522346496582,3.536982202529907,0.7957118055555557,0.736111111111111,0.5659375,9
25,2236,5.144507553688316,0.711589201505101,1.456086930147437,2.9768314396226128,0.8701762354651162,0.7361373546511629,0.6122910610465115,5.798752546310425,1.0173523664474486,1.3880322456359864,3.3933680057525635,0.8020486111111111,0.7300000000000001,0.5721875,9
26,2322,5.273153199705967,0.730437366075294,1.5202424616314645,3.022473399029222,0.8695130813953492,0.7252452761627904,0.605577761627907,5.352485656738281,0.896223121881485,1.3234754800796509,3.1327870368957518,0.8158854166666666,0.7474131944444444,0.6073958333333334,9
